X1,X2,X3,X4,X5,X6,X7,X8
GC,GC-CAP,-M,Nathan Miller,RELENTLESS - Taipan,3,391w @4.00wkg,01:12:02.566
GC,GC-CAP,-M,Nico Peller,KIRCHMAIR - KIRCHMAIR - LETOUR,3,317w @4.30wkg,01:12:09.132
GC,GC-CAP,-M,Christian Grupp,TALENTF - TALENTF - LETOUR,3,372w @4.00wkg,01:12:09.423
GC,GC-CAP,-M,Mark Elding,BL13 - BL13 - LETOUR,3,325w @4.00wkg,01:12:09.512
GC,GC-CAP,-M,e Harris,TFC - TFC Harriers,3,364w @4.20wkg,01:12:09.617
GC,GC-CAP,-M,Daniel Pinto,OMG - OMG avec WEZ,3,315w @4.00wkg,01:12:09.741
GC,GC-CAP,-M,Meyckeens Sébastien,FFZ - FFZ Spartiate,3,296w @4.60wkg,01:12:09.824
GC,GC-CAP,-M,J. Carton CLS. CAP,TEAMCLS - Vitesse verte,3,287w @4.60wkg,01:12:10.730
GC,GC-CAP,-M,Michael Gamst,BL13 - BL13 - LETOUR,3,302w @4.30wkg,01:12:11.667
GC,GC-CAP,-M,Piotr Truszczyński,ZTPL - ZTPL - LETOUR,3,328w @3.90wkg,01:12:11.977
GC,GC-CAP,-M,CLAMOTE,FRR - Spectre,3,338w @4.30wkg,01:12:12.181
GC,GC-CAP,-M,Brett boniface,OMG - OMG avec WEZ,3,334w @4.80wkg,01:12:36.796
GC,GC-CAP,-M,Brett Hickford,COALITION - Beta,3,351w @4.80wkg,01:12:36.908
GC,GC-CAP,-M,James Skulczuk,BURRITO - BURRITO - LETOUR,3,417w @4.00wkg,01:13:06.162
GC,GC-CAP,-M,Andrew Alderson,FRR - Spectre,3,340w @4.20wkg,01:13:41.451
GC,GC-CAP,-M,Alex Rockwell,Race3R - ACDC,3,315w @4.10wkg,01:13:42.874
GC,GC-CAP,-M,Mark Talbot,COALITION - Le Tour,3,318w @3.80wkg,01:13:43.653
GC,GC-CAP,-M,a.lex,TALENTF - TALENTF - LETOUR,3,321w @4.00wkg,01:13:43.733
GC,GC-CAP,-M,Kjell Gunnar Gjerdal,EVOLUTION - Warriors,3,363w @4.00wkg,01:13:43.778
GC,GC-CAP,-M,Teppo Laurio,WLECOL - WLECOL - LETOUR,3,302w @4.10wkg,01:13:50.451
GC,GC-CAP,-M,Daniel Mundell,BL13 - BL13 - LETOUR,3,286w @4.10wkg,01:13:50.728
GC,GC-CAP,-M,Ritter Moritz,SWM - SWM - LETOUR,3,323w @4.00wkg,01:13:50.873
GC,GC-CAP,-M,Arend Cocquyt,BAKPDL - BP1,3,296w @4.00wkg,01:13:51.144
GC,GC-CAP,-M,Jan Lammers,TALENTF - TALENTF - LETOUR,3,324w @4.40wkg,01:13:51.270
GC,GC-CAP,-M,Martin Goikoetxea Conde,TT1 - TT1 - LETOUR,3,302w @4.00wkg,01:13:51.323
GC,GC-CAP,-M,Cedric RICHARD,HEX - HEX - LETOUR,3,335w @4.60wkg,01:13:51.567
GC,GC-CAP,-M,Kalle Kadens,FRR - Spectre,3,275w @4.60wkg,01:13:51.837
GC,GC-CAP,-M,Gonzague PETIT,FFZ - FFZ Spartiate,3,300w @4.00wkg,01:13:53.703
GC,GC-CAP,-M,Thomas Wagner,FRR - Spectre,3,318w @4.50wkg,01:14:05.734
GC,GC-CAP,-M,Maxime Bernard,FFZ - FFZ Spartiate,3,281w @4.10wkg,01:14:19.411
GC,GC-CAP,-M,Josh Harris,TBW - Watopia Tour,3,317w @4.50wkg,01:14:19.659
GC,GC-CAP,-M,Felix Gauthier,OPT - Velo Optimum,3,314w @4.00wkg,01:14:20.208
GC,GC-CAP,-M,Gustav Lindqvist,FRR - Spectre,3,262w @4.10wkg,01:14:20.250
GC,GC-CAP,-M,Matthew spooner,BL13 - BL13 - LETOUR,3,309w @4.20wkg,01:14:21.878
GC,GC-CAP,-M,Ben clarke,OTR - Crazy8s,3,323w @3.90wkg,01:14:22.561
GC,GC-CAP,-M,Karl Norris,ABR - ABR Bloobo webdesign,3,300w @4.10wkg,01:14:37.355
GC,GC-CAP,-M,Schwaiger Christian,SWM - SWM - LETOUR,3,319w @4.00wkg,01:14:52.237
GC,GC-CAP,-M,Joris Voorn,ZSUNR - ZSUNR - LETOUR,3,296w @4.40wkg,01:14:58.986
GC,GC-CAP,-M,Unknow Fellow,FRR - Spectre,3,293w @4.00wkg,01:14:59.067
GC,GC-CAP,-M,Patrick Schaefer,OTR - Snowflakes,3,301w @4.00wkg,01:15:00.039
GC,GC-CAP,-M,Paweł Kalita,ZTPL - ZTPL - LETOUR,3,339w @3.70wkg,01:15:42.183
GC,GC-CAP,-M,Bart Van der Linden,OMG - OMG avec WEZ,3,306w @4.20wkg,01:15:42.995
GC,GC-CAP,-M,thomas evans,TEAMCLS - Vitesse verte,3,272w @3.90wkg,01:15:43.777
GC,GC-CAP,-M,Alex Banville,COALITION - Beta,3,300w @4.00wkg,01:15:45.433
GC,GC-CAP,-M,Jake Saunders,RELENTLESS - Taipan,3,335w @3.70wkg,01:15:46.085
GC,GC-CAP,-M,Andrew Dinsmore,TFC - TFC Harriers,3,291w @4.00wkg,01:15:46.516
GC,GC-CAP,-M,Nate Silva,COALITION - Beta,3,377w @4.10wkg,01:16:00.064
GC,GC-CAP,-M,Tobias van Toledo,EVOLUTION - Warriors,3,362w @3.80wkg,01:16:05.169
GC,GC-CAP,-M,Aaron Girdlestone,EVOLUTION - Warriors,3,326w @4.00wkg,01:16:05.398
GC,GC-CAP,-M,Dom clarke,BURRITO - BURRITO - LETOUR,3,331w @4.00wkg,01:16:06.011
GC,GC-CAP,-M,David Cheam,EVOLUTION - Warriors,3,263w @4.20wkg,01:16:08.163
GC,GC-CAP,-M,Thomas Davison,EVOLUTION - Warriors,3,327w @4.20wkg,01:16:08.546
GC,GC-CAP,-M,Steve Shipman,Race3R - ACDC,3,350w @4.20wkg,01:16:17.752
GC,GC-CAP,-M,Tim Shields,ABR - ABR Bloobo webdesign,3,400w @4.10wkg,01:16:17.765
GC,GC-CAP,-M,Charles-Antoine Messier,5W4T - 5W4T,3,335w @3.90wkg,01:16:22.642
GC,GC-CAP,-M,H. Çelebi,FRR - Spectre,3,302w @4.20wkg,01:16:23.951
GC,GC-CAP,-M,Greg Morgan,EVOLUTION - Warriors,3,324w @4.20wkg,01:16:27.002
GC,GC-CAP,-M,Paul Kearney,TEAMCLS - Vitesse verte,3,333w @4.10wkg,01:16:37.824
GC,GC-CAP,-M,Henry Uys,ZSUNR - ZSUNR - LETOUR,3,318w @4.00wkg,01:16:54.480
GC,GC-CAP,-M,Kial Jackson,BURRITO - BURRITO - LETOUR,3,351w @3.40wkg,01:16:56.184
GC,GC-CAP,-M,Michael Painter,COALITION - Beta,3,293w @3.60wkg,01:16:56.605
GC,GC-CAP,-M,Jared Benney (ABR),ABR - ABR Bloobo webdesign,3,398w @3.90wkg,01:16:56.697
GC,GC-CAP,-M,Patrick Orrick,OMG - OMG avec WEZ,3,265w @3.80wkg,01:16:56.967
GC,GC-CAP,-M,Luke Marshall,COALITION - Le Tour,3,291w @3.50wkg,01:16:56.977
GC,GC-CAP,-M,James Bowtell,CRCAF - CRCAF - LETOUR,3,320w @3.90wkg,01:16:57.598
GC,GC-CAP,-M,Ben Soja,KIRCHMAIR - KIRCHMAIR - LETOUR,3,264w @4.00wkg,01:16:57.698
GC,GC-CAP,-M,Luc Guilbeault,5W4T - 5W4T,3,323w @3.70wkg,01:16:59.708
GC,GC-CAP,-M,Rui Oliveira,FRR - Spectre,3,292w @4.00wkg,01:17:01.618
GC,GC-CAP,-M,Duncan Johnson,OTR - Octopi,3,296w @3.70wkg,01:18:17.553
GC,GC-CAP,-M,Samuel Le Dortz,BL13 - BL13 - LETOUR,3,266w @3.60wkg,01:18:24.923
GC,GC-CAP,-M,Mark Redfern,EVOLUTION - Le Tour,3,303w @3.50wkg,01:18:25.040
GC,GC-CAP,-M,Chris,FRR - Spectre,3,276w @3.70wkg,01:18:25.233
GC,GC-CAP,-M,Charles-Olivier Laporte,OPT - Velo Optimum,3,286w @3.90wkg,01:18:26.268
GC,GC-CAP,-M,Lee Baxter,BURRITO - BURRITO - LETOUR,3,301w @3.80wkg,01:18:26.550
GC,GC-CAP,-M,Philipp Diethelm,RELENTLESS - Taipan,3,315w @4.20wkg,01:18:28.095
GC,GC-CAP,-M,Marc Gates,TBW - Watopia Tour,3,330w @3.90wkg,01:18:40.614
GC,GC-CAP,-M,Peter McMullan,BURRITO - BURRITO - LETOUR,3,326w @3.70wkg,01:18:40.813
GC,GC-CAP,-M,Francis Cayouette,5W4T - 5W4T,3,329w @3.90wkg,01:18:40.933
GC,GC-CAP,-M,Michael Greiner,OMG - OMG avec WEZ,3,368w @3.80wkg,01:18:41.284
GC,GC-CAP,-M,Peter Mogg,OMG - OMG avec WEZ,3,265w @4.10wkg,01:18:41.480
GC,GC-CAP,-M,Jono Martin,Race3R - ACDC,3,332w @3.50wkg,01:18:42.182
GC,GC-CAP,-M,Uto HAMA,FRR - Spectre,3,295w @4.10wkg,01:18:42.589
GC,GC-CAP,-M,Michel Rivard,5W4T - 5W4T,3,291w @3.90wkg,01:18:54.707
GC,GC-CAP,-M,Andrew Perkins,LVLESPORT - LEVEL Men,3,275w @3.80wkg,01:19:51.697
GC,GC-CAP,-M,Nicolas Boucher,OPT - Velo Optimum,3,279w @3.90wkg,01:20:05.876
GC,GC-CAP,-M,Hugues Joannis,5W4T - 5W4T,3,278w @3.60wkg,01:20:10.281
GC,GC-CAP,-M,Richard Watson,ABR - ABR Bloobo webdesign,3,324w @3.80wkg,01:20:14.574
GC,GC-CAP,-M,Rusty Davis,FRR - Spectre,3,299w @4.50wkg,01:20:22.668
GC,GC-CAP,-M,Jonathan Blomqvist,eSRT - eSRT - LETOUR,3,307w @3.70wkg,01:20:34.364
GC,GC-CAP,-M,Charles Asselin,OPT - Velo Optimum,3,322w @3.80wkg,01:20:38.630
GC,GC-CAP,-M,Samuel Tremblay,OPT - Velo Optimum,3,260w @3.80wkg,01:20:40.325
GC,GC-CAP,-M,Hannes Hamberger,VEGAN - VEGAN - LETOUR,3,267w @3.70wkg,01:21:09.183
GC,GC-CAP,-M,Gabe Altopp,CRCAF - CRCAF - LETOUR,3,268w @4.00wkg,01:21:35.219
GC,GC-CAP,-M,Siegfried Pfeifer,SWM - SWM - LETOUR,3,275w @3.60wkg,01:21:43.404
GC,GC-CAP,-M,Kelsey smith,RELENTLESS - Taipan,3,288w @3.30wkg,01:22:53.099
GC,GC-CAP,-M,Jude LaRene,OMG - OMG avec WEZ,3,287w @3.60wkg,01:23:38.619
GC,GC-CAP,-M,Zack Muetterties,BL13 - BL13 - LETOUR,3,279w @3.10wkg,01:24:44.648
GC,GC-CAP,-M,Andrew Nicholl,DIRT - DIRT - LETOUR,3,271w @3.20wkg,01:27:17.458
GC,GC-CAP,-M,Stephen Corbyn,VELOS - VELOSiraptors,3,270w @3.20wkg,01:27:19.217
GC,GC-CAP,-M,Bastian von Hayn,TALENTF - TALENTF - LETOUR,3,251w @2.90wkg,01:35:31.572
GC,GC-CAP,-M,Jon Werme,eSRT - eSRT - LETOUR,3,223w @2.70wkg,01:39:25.808
GC,GC-CAP,-M,Brian Bishop,OTR - Crazy8s,4,350w @4.40wkg,00:51:53.872
GC,GC-CAP,-M,Alex Lemp,TALENTF - TALENTF - LETOUR,4,408w @4.60wkg,00:51:53.907
GC,GC-CAP,-M,Felix Gauthier,OPT - Velo Optimum,4,337w @4.40wkg,00:51:54.066
GC,GC-CAP,-M,Nathan Miller,RELENTLESS - Taipan,4,413w @4.50wkg,00:51:54.074
GC,GC-CAP,-M,Nico Peller,KIRCHMAIR - KIRCHMAIR - LETOUR,4,341w @4.30wkg,00:51:54.088
GC,GC-CAP,-M,Stefan Kirchmair,KIRCHMAIR - KIRCHMAIR - LETOUR,4,351w @4.80wkg,00:51:54.091
GC,GC-CAP,-M,Bastian von Hayn,TALENTF - TALENTF - LETOUR,4,362w @4.70wkg,00:51:54.210
GC,GC-CAP,-M,Jan Steinmann,WLECOL - WLECOL - LETOUR,4,342w @4.20wkg,00:51:54.271
GC,GC-CAP,-M,Matthew spooner,BL13 - BL13 - LETOUR,4,324w @4.50wkg,00:51:54.277
GC,GC-CAP,-M,Mark Talbot,COALITION - Le Tour,4,325w @4.00wkg,00:51:54.281
GC,GC-CAP,-M,Travis Gatesman,RELENTLESS - Taipan,4,406w @4.30wkg,00:51:54.283
GC,GC-CAP,-M,James Skulczuk,BURRITO - BURRITO - LETOUR,4,417w @3.90wkg,00:51:54.331
GC,GC-CAP,-M,Andrew Alderson,FRR - Spectre,4,338w @4.30wkg,00:51:54.364
GC,GC-CAP,-M,Aaron Girdlestone,EVOLUTION - Warriors,4,333w @4.00wkg,00:51:54.449
GC,GC-CAP,-M,David Cheam,EVOLUTION - Warriors,4,267w @4.30wkg,00:51:54.462
GC,GC-CAP,-M,Adrien,FFZ - FFZ Spartiate,4,284w @4.50wkg,00:51:54.569
GC,GC-CAP,-M,Mathias Kemnitz,FRR - Spectre,4,340w @4.40wkg,00:51:54.597
GC,GC-CAP,-M,Gustav Lindqvist,FRR - Spectre,4,278w @4.40wkg,00:51:54.720
GC,GC-CAP,-M,Maxime Bernard,FFZ - FFZ Spartiate,4,295w @4.20wkg,00:51:54.871
GC,GC-CAP,-M,Rinus Verhelle,RELENTLESS - Taipan,4,297w @4.40wkg,00:51:54.948
GC,GC-CAP,-M,mickael plantureux,HEX - HEX - LETOUR,4,281w @4.30wkg,00:51:55.053
GC,GC-CAP,-M,Thomas Davison,EVOLUTION - Warriors,4,347w @4.50wkg,00:51:55.951
GC,GC-CAP,-M,Patrick Schaefer,OTR - Snowflakes,4,307w @4.10wkg,00:52:01.409
GC,GC-CAP,-M,Dom clarke,BURRITO - BURRITO - LETOUR,4,334w @4.00wkg,00:52:04.613
GC,GC-CAP,-M,Ben clarke,OTR - Crazy8s,4,323w @4.10wkg,00:52:13.079
GC,GC-CAP,-M,Christian Grupp,TALENTF - TALENTF - LETOUR,4,377w @3.60wkg,00:53:39.047
GC,GC-CAP,-M,Bastin Maxime,FFZ - FFZ Spartiate,4,317w @4.70wkg,00:53:39.244
GC,GC-CAP,-M,a.lex,TALENTF - TALENTF - LETOUR,4,316w @3.80wkg,00:53:39.384
GC,GC-CAP,-M,Tobias van Toledo,EVOLUTION - Warriors,4,386w @3.60wkg,00:53:39.432
GC,GC-CAP,-M,Daniel Pinto,OMG - OMG avec WEZ,4,314w @3.80wkg,00:53:39.498
GC,GC-CAP,-M,Schwaiger Christian,SWM - SWM - LETOUR,4,328w @3.80wkg,00:53:39.504
GC,GC-CAP,-M,Teppo Laurio,WLECOL - WLECOL - LETOUR,4,329w @4.00wkg,00:53:39.543
GC,GC-CAP,-M,Greg Morgan,EVOLUTION - Warriors,4,336w @4.20wkg,00:53:39.552
GC,GC-CAP,-M,Meyckeens Sébastien,FFZ - FFZ Spartiate,4,287w @4.50wkg,00:53:39.585
GC,GC-CAP,-M,Ben Russell,WLECOL - WLECOL - LETOUR,4,313w @4.30wkg,00:53:39.602
GC,GC-CAP,-M,Charles-Olivier Laporte,OPT - Velo Optimum,4,311w @4.00wkg,00:53:39.669
GC,GC-CAP,-M,Tim Shields,ABR - ABR Bloobo webdesign,4,405w @3.90wkg,00:53:39.719
GC,GC-CAP,-M,Kial Jackson,BURRITO - BURRITO - LETOUR,4,385w @3.60wkg,00:53:39.722
GC,GC-CAP,-M,Andrew Dinsmore,TFC - TFC Harriers,4,306w @3.90wkg,00:53:39.736
GC,GC-CAP,-M,Ritter Moritz,SWM - SWM - LETOUR,4,334w @3.80wkg,00:53:39.743
GC,GC-CAP,-M,Walter Simon,SWM - SWM - LETOUR,4,320w @4.00wkg,00:53:39.787
GC,GC-CAP,-M,Henry Uys,ZSUNR - ZSUNR - LETOUR,4,336w @4.00wkg,00:53:39.863
GC,GC-CAP,-M,Unknow Fellow,FRR - Spectre,4,299w @4.10wkg,00:53:39.868
GC,GC-CAP,-M,Michel Pinto machado,FRR - Spectre,4,359w @4.50wkg,00:53:39.928
GC,GC-CAP,-M,Andrew Perkins,LVLESPORT - LEVEL Men,4,285w @3.70wkg,00:53:39.965
GC,GC-CAP,-M,J. Carton CLS. CAP,TEAMCLS - Vitesse verte,4,300w @4.70wkg,00:53:39.991
GC,GC-CAP,-M,Arend Cocquyt,BAKPDL - BP1,4,309w @3.90wkg,00:53:40.144
GC,GC-CAP,-M,Kalle Kadens,FRR - Spectre,4,283w @4.60wkg,00:53:40.358
GC,GC-CAP,-M,Petar Dashev [CAP],FRR - Spectre,4,307w @4.40wkg,00:53:40.434
GC,GC-CAP,-M,Mark Elding,BL13 - BL13 - LETOUR,4,334w @3.70wkg,00:53:40.541
GC,GC-CAP,-M,Daniel Mundell,BL13 - BL13 - LETOUR,4,300w @3.80wkg,00:53:40.624
GC,GC-CAP,-M,Yoann Deldossi,HEX - HEX - LETOUR,4,329w @4.40wkg,00:53:40.633
GC,GC-CAP,-M,Arne,COALITION - Beta,4,325w @4.20wkg,00:53:40.843
GC,GC-CAP,-M,Michael Gamst,BL13 - BL13 - LETOUR,4,299w @4.10wkg,00:53:42.551
GC,GC-CAP,-M,Gonzague PETIT,FFZ - FFZ Spartiate,4,305w @4.00wkg,00:54:15.830
GC,GC-CAP,-M,Jon Werme,eSRT - eSRT - LETOUR,4,307w @4.00wkg,00:54:32.272
GC,GC-CAP,-M,e Harris,TFC - TFC Harriers,4,377w @4.40wkg,00:54:32.521
GC,GC-CAP,-M,Bart Van der Linden,OMG - OMG avec WEZ,4,311w @4.40wkg,00:54:32.828
GC,GC-CAP,-M,Kjell Gunnar Gjerdal,EVOLUTION - Warriors,4,357w @4.00wkg,00:54:32.879
GC,GC-CAP,-M,David Henderson,OMG - OMG avec WEZ,4,319w @4.20wkg,00:54:32.992
GC,GC-CAP,-M,Diogo Calçada,FRR - Spectre,4,328w @4.50wkg,00:54:34.109
GC,GC-CAP,-M,Cedric RICHARD,HEX - HEX - LETOUR,4,331w @4.50wkg,00:54:35.460
GC,GC-CAP,-M,Adam Vogt,OTR - Snowflakes,4,361w @5.20wkg,00:54:46.272
GC,GC-CAP,-M,Matt Tomlinson,TT1 - TT1 - LETOUR,4,316w @3.90wkg,00:55:02.040
GC,GC-CAP,-M,Hugues Joannis,5W4T - 5W4T,4,309w @3.90wkg,00:55:07.536
GC,GC-CAP,-M,Karl Norris,ABR - ABR Bloobo webdesign,4,295w @4.10wkg,00:55:07.896
GC,GC-CAP,-M,CLAMOTE,FRR - Spectre,4,354w @4.70wkg,00:55:08.584
GC,GC-CAP,-M,Paoloni,FFZ - FFZ Spartiate,4,304w @4.30wkg,00:55:12.635
GC,GC-CAP,-M,Thomas Wagner,FRR - Spectre,4,318w @4.30wkg,00:55:13.281
GC,GC-CAP,-M,H. Çelebi,FRR - Spectre,4,311w @4.30wkg,00:55:13.533
GC,GC-CAP,-M,Charles-Antoine Messier,5W4T - 5W4T,4,346w @4.00wkg,00:55:14.538
GC,GC-CAP,-M,Brett boniface,OMG - OMG avec WEZ,4,333w @4.50wkg,00:55:15.024
GC,GC-CAP,-M,James Bowtell,CRCAF - CRCAF - LETOUR,4,335w @3.80wkg,00:55:39.599
GC,GC-CAP,-M,Luke Marshall,COALITION - Le Tour,4,314w @3.80wkg,00:55:39.689
GC,GC-CAP,-M,Mattias Wahlbeck,eSRT - eSRT - LETOUR,4,301w @3.30wkg,00:55:41.702
GC,GC-CAP,-M,Jan Lammers,TALENTF - TALENTF - LETOUR,4,327w @4.50wkg,00:56:07.713
GC,GC-CAP,-M,Philipp Diethelm,RELENTLESS - Taipan,4,322w @4.20wkg,00:56:12.700
GC,GC-CAP,-M,Hannes Hamberger,VEGAN - VEGAN - LETOUR,4,288w @4.20wkg,00:56:27.824
GC,GC-CAP,-M,Duncan Johnson,OTR - Octopi,4,316w @3.70wkg,00:56:32.497
GC,GC-CAP,-M,Charles Asselin,OPT - Velo Optimum,4,345w @4.30wkg,00:56:35.065
GC,GC-CAP,-M,Joey M,DIRT - DIRT - LETOUR,4,310w @3.60wkg,00:56:35.466
GC,GC-CAP,-M,Paul Kearney,TEAMCLS - Vitesse verte,4,338w @4.20wkg,00:56:37.641
GC,GC-CAP,-M,Eric Wise,VELOS - VELOSiraptors,4,263w @4.10wkg,00:56:40.992
GC,GC-CAP,-M,Joris Voorn,ZSUNR - ZSUNR - LETOUR,4,290w @4.30wkg,00:56:41.076
GC,GC-CAP,-M,Rui Oliveira,FRR - Spectre,4,273w @3.70wkg,00:56:42.310
GC,GC-CAP,-M,Michel Rivard,5W4T - 5W4T,4,302w @3.80wkg,00:56:49.018
GC,GC-CAP,-M,JP Durand,5W4T - 5W4T,4,358w @3.70wkg,00:56:52.458
GC,GC-CAP,-M,Francis Cayouette,5W4T - 5W4T,4,349w @3.50wkg,00:56:52.717
GC,GC-CAP,-M,Mark de Bruijn,RELENTLESS - Taipan,4,345w @4.50wkg,00:56:52.938
GC,GC-CAP,-M,Nate Silva,COALITION - Beta,4,366w @3.70wkg,00:56:53.387
GC,GC-CAP,-M,Samuel Tremblay,OPT - Velo Optimum,4,282w @3.70wkg,00:56:53.533
GC,GC-CAP,-M,Jude LaRene,OMG - OMG avec WEZ,4,305w @3.50wkg,00:56:55.567
GC,GC-CAP,-M,Patrick Orrick,OMG - OMG avec WEZ,4,278w @3.80wkg,00:56:55.905
GC,GC-CAP,-M,Nicolas Boucher,OPT - Velo Optimum,4,294w @3.90wkg,00:57:02.270
GC,GC-CAP,-M,Zack Muetterties,BL13 - BL13 - LETOUR,4,306w @3.40wkg,00:57:27.208
GC,GC-CAP,-M,Jared Benney (ABR),ABR - ABR Bloobo webdesign,4,399w @4.00wkg,00:57:27.385
GC,GC-CAP,-M,Rasmus Raben,ABR - ABR Bloobo webdesign,4,319w @3.80wkg,00:57:27.703
GC,GC-CAP,-M,Ben Soja,KIRCHMAIR - KIRCHMAIR - LETOUR,4,253w @3.80wkg,00:57:27.806
GC,GC-CAP,-M,Mark Wise,ABR - ABR Bloobo webdesign,4,325w @4.30wkg,00:57:30.503
GC,GC-CAP,-M,Alex Banville,COALITION - Beta,4,291w @4.20wkg,00:57:41.479
GC,GC-CAP,-M,Michael Painter,COALITION - Beta,4,290w @3.80wkg,00:57:41.748
GC,GC-CAP,-M,Kelsey smith,RELENTLESS - Taipan,4,323w @3.40wkg,00:58:28.246
GC,GC-CAP,-M,Peter Mogg,OMG - OMG avec WEZ,4,278w @4.20wkg,00:58:30.640
GC,GC-CAP,-M,Michael Greiner,OMG - OMG avec WEZ,4,367w @3.90wkg,00:58:31.167
GC,GC-CAP,-M,Siegfried Pfeifer,SWM - SWM - LETOUR,4,267w @3.50wkg,00:59:32.333
GC,GC-CAP,-M,Andrew Nicholl,DIRT - DIRT - LETOUR,4,280w @3.50wkg,01:01:28.988
GC,GC-CAP,-M,Josh Harris,TBW - Watopia Tour,4,275w @3.60wkg,01:01:46.607
GC,GC-CAP,-M,Mark Redfern,EVOLUTION - Le Tour,4,322w @3.40wkg,01:01:46.609
GC,GC-CAP,-M,Richard Watson,ABR - ABR Bloobo webdesign,4,320w @3.80wkg,01:02:20.341
GC,GC-CAP,-M,Rusty Davis,FRR - Spectre,4,272w @3.70wkg,01:04:52.032
GC,GC-CAP,-M,Luc Guilbeault,5W4T - 5W4T,5,349w @3.80wkg,01:08:14.152
GC,GC-CAP,-M,Travis Samuel,WLECOL - WLECOL - LETOUR,5,313w @3.90wkg,01:08:14.332
GC,GC-CAP,-M,Stefan Kirchmair,KIRCHMAIR - KIRCHMAIR - LETOUR,5,336w @4.30wkg,01:08:14.387
GC,GC-CAP,-M,Daniel Mundell,BL13 - BL13 - LETOUR,5,306w @4.10wkg,01:08:14.725
GC,GC-CAP,-M,Christian Grupp,TALENTF - TALENTF - LETOUR,5,378w @4.10wkg,01:08:14.859
GC,GC-CAP,-M,Mason Rocca,SISU - SISU - LETOUR,5,416w @3.50wkg,01:08:14.929
GC,GC-CAP,-M,Andrew Dinsmore,TFC - TFC Harriers,5,305w @4.10wkg,01:08:15.105
GC,GC-CAP,-M,David Henderson,OMG - OMG avec WEZ,5,327w @4.10wkg,01:08:15.113
GC,GC-CAP,-M,Nico Peller,KIRCHMAIR - KIRCHMAIR - LETOUR,5,312w @4.10wkg,01:08:15.124
GC,GC-CAP,-M,James Skulczuk,BURRITO - BURRITO - LETOUR,5,419w @3.90wkg,01:08:15.262
GC,GC-CAP,-M,Ritter Moritz,SWM - SWM - LETOUR,5,337w @4.10wkg,01:08:15.294
GC,GC-CAP,-M,Nicolas Rousselange,TALENTF - TALENTF - LETOUR,5,333w @4.10wkg,01:08:15.338
GC,GC-CAP,-M,Mark Elding,BL13 - BL13 - LETOUR,5,330w @3.90wkg,01:08:15.375
GC,GC-CAP,-M,Ben Russell,WLECOL - WLECOL - LETOUR,5,317w @4.60wkg,01:08:15.537
GC,GC-CAP,-M,Teppo Laurio,WLECOL - WLECOL - LETOUR,5,331w @4.20wkg,01:08:15.747
GC,GC-CAP,-M,James E Furman,OTR - Snowflakes,5,335w @4.20wkg,01:08:15.794
GC,GC-CAP,-M,Charles-Olivier Laporte,OPT - Velo Optimum,5,313w @4.40wkg,01:08:15.810
GC,GC-CAP,-M,Nate Silva,COALITION - Beta,5,369w @4.00wkg,01:08:15.973
GC,GC-CAP,-M,Paul Kearney,TEAMCLS - Vitesse verte,5,350w @4.40wkg,01:08:16.052
GC,GC-CAP,-M,Peter McMullan,BURRITO - BURRITO - LETOUR,5,351w @3.90wkg,01:08:16.091
GC,GC-CAP,-M,Tim Shields,ABR - ABR Bloobo webdesign,5,384w @3.80wkg,01:08:16.303
GC,GC-CAP,-M,Alex Lemp,TALENTF - TALENTF - LETOUR,5,386w @4.40wkg,01:08:16.385
GC,GC-CAP,-M,Cedric RICHARD,HEX - HEX - LETOUR,5,303w @4.10wkg,01:08:16.391
GC,GC-CAP,-M,Mark Redfern,EVOLUTION - Le Tour,5,322w @3.90wkg,01:08:16.740
GC,GC-CAP,-M,Thomas Vael,ZSUNR - ZSUNR - LETOUR,5,317w @4.00wkg,01:08:16.757
GC,GC-CAP,-M,Yoann Deldossi,HEX - HEX - LETOUR,5,320w @4.40wkg,01:08:16.950
GC,GC-CAP,-M,Arend Cocquyt,BAKPDL - BP1,5,302w @4.20wkg,01:08:16.969
GC,GC-CAP,-M,Petar Dashev [CAP],FRR - Spectre,5,307w @4.60wkg,01:08:17.179
GC,GC-CAP,-M,Kalle Kadens,FRR - Spectre,5,279w @4.70wkg,01:08:17.513
GC,GC-CAP,-M,Andrew Perkins,LVLESPORT - LEVEL Men,5,277w @3.90wkg,01:08:18.014
GC,GC-CAP,-M,Daniel Pinto,OMG - OMG avec WEZ,5,307w @4.00wkg,01:08:18.168
GC,GC-CAP,-M,Gonzague PETIT,FFZ - FFZ Spartiate,5,304w @4.20wkg,01:08:20.108
GC,GC-CAP,-M,Bastian von Hayn,TALENTF - TALENTF - LETOUR,5,354w @4.70wkg,01:08:23.385
GC,GC-CAP,-M,a.lex,TALENTF - TALENTF - LETOUR,5,319w @4.30wkg,01:08:25.497
GC,GC-CAP,-M,Marc Santo,TALENTF - TALENTF - LETOUR,5,350w @4.30wkg,01:08:26.159
GC,GC-CAP,-M,Adam Otstot,RELENTLESS - Taipan,5,303w @4.00wkg,01:08:48.185
GC,GC-CAP,-M,Bastin Maxime,FFZ - FFZ Spartiate,5,282w @4.40wkg,01:08:48.343
GC,GC-CAP,-M,Tobias van Toledo,EVOLUTION - Warriors,5,363w @3.80wkg,01:08:48.415
GC,GC-CAP,-M,Rinus Verhelle,RELENTLESS - Taipan,5,281w @4.30wkg,01:08:48.489
