X1,X2,X3,X4,X5,X6,X7,X8,X9
ST-5,17,ALPENTVC - AVC-Hippos,Michael SchÃ¼bel,HAB,58-16-60-15,149,,
ST-5,17,ALPENTVC - AVC-Hippos,Andreas Kasperek,HAB,29-19-58-15,121,,
ST-5,18,LVLESPORT - LEVEL Women,Mim Taylor-Carter,HAB,77-40-75-30,222,1477,36
ST-5,18,LVLESPORT - LEVEL Women,LESLEY WILKINSON,JLP,68-33-86-30,217,,
ST-5,18,LVLESPORT - LEVEL Women,Jd bergkamp,CAY,72-31-84-30,217,,
ST-5,18,LVLESPORT - LEVEL Women,Staci Murphy,BON,80-31-72-30,213,,
ST-5,18,LVLESPORT - LEVEL Women,Holly Martinson,BON,66-43-70-30,209,,
ST-5,18,LVLESPORT - LEVEL Women,Rikke Amilde Seehuus,CAY,58-50-62-30,200,,
ST-5,18,LVLESPORT - LEVEL Women,Sonia Foote,HAB,84-43-72-0,199,,
ST-5,18,LVLESPORT - LEVEL Women,Alisa Healy,BON,71-50-75-0,196,,
ST-5,18,LVLESPORT - LEVEL Women,Jen Schmidt,CAY,62-40-64-20,186,,
ST-5,18,LVLESPORT - LEVEL Women,Alice Schilder,CAY,64-31-70-15,180,,
ST-5,18,LVLESPORT - LEVEL Women,Malene Hansen CAY (LEVEL RACING),CAY,60-31-66-20,177,,
ST-5,19,WATTFAB - WATTFAB - LETOUR,Jenny Perle,HAB,79-38-92-30,239,1470,36
ST-5,19,WATTFAB - WATTFAB - LETOUR,Matthias Runge,CRP,76-37-86-30,229,,
ST-5,19,WATTFAB - WATTFAB - LETOUR,Johannes,BON,62-29-88-30,209,,
ST-5,19,WATTFAB - WATTFAB - LETOUR,Felix,GHT,66-25-88-30,209,,
ST-5,19,WATTFAB - WATTFAB - LETOUR,Juergen Becker,BON,60-31-86-30,207,,
ST-5,19,WATTFAB - WATTFAB - LETOUR,Sandro LSZ,CRP,55-25-82-30,192,,
ST-5,19,WATTFAB - WATTFAB - LETOUR,Stephan Schweiger,CRP,58-22-75-30,185,,
ST-5,19,WATTFAB - WATTFAB - LETOUR,Nadine Schaper,CAY,70-36-64-15,185,,
ST-5,19,WATTFAB - WATTFAB - LETOUR,Marie Jaegers,HAB,66-33-54-30,183,,
ST-5,19,WATTFAB - WATTFAB - LETOUR,Marc Böhret,HAB,54-19-78-30,181,,
ST-5,19,WATTFAB - WATTFAB - LETOUR,Vincent Kirste,GHT,58-31-72-20,181,,
ST-5,19,WATTFAB - WATTFAB - LETOUR,Christine Bertram,CAY,58-29-60-30,177,,
ST-5,19,WATTFAB - WATTFAB - LETOUR,Christoph Hindermann,CRP,41-29-66-30,166,,
ST-5,19,WATTFAB - WATTFAB - LETOUR,Jens Schumann,GHT,35-16-80-30,161,,
ST-5,19,WATTFAB - WATTFAB - LETOUR,Chris Rüter,GHT,39-16-54-30,139,,
ST-5,19,WATTFAB - WATTFAB - LETOUR,Reinold Bürki,GHT,32-13-72-20,137,,
ST-5,20,TBW - Watopia Tour,Michelle Spicer,JLP,89-38-95-30,252,1464,36
ST-5,20,TBW - Watopia Tour,Roswitha Hense-Simenko,CAY,83-33-93-30,239,,
ST-5,20,TBW - Watopia Tour,Luis Ma Olivares,GHT,80-29-95-30,234,,
ST-5,20,TBW - Watopia Tour,Gina van Rossum,BON,68-33-64-30,195,,
ST-5,20,TBW - Watopia Tour,Adi Hense,BON,60-19-84-30,193,,
ST-5,20,TBW - Watopia Tour,Ema Falez,BON,64-33-66-20,183,,
ST-5,20,TBW - Watopia Tour,Anna Cico,BON,60-33-45-30,168,,
ST-5,20,TBW - Watopia Tour,Mark Arnold,BON,41-19-70-30,160,,
ST-5,20,TBW - Watopia Tour,Hugo Angelina,HAB,42-19-62-30,153,,
ST-5,20,TBW - Watopia Tour,Josh Harris,CAP,23-13-54-30,120,,
ST-5,20,TBW - Watopia Tour,Marc Gates,CAP,23-13-50-0,86,,
ST-5,21,RELENTLESS - Taipan,Jason Bridges,CRP,79-29-96-30,234,1459,33
ST-5,21,RELENTLESS - Taipan,Paul Buckland,CRP,64-33-94-30,221,,
ST-5,21,RELENTLESS - Taipan,Chris Benham,CRP,68-33-95-15,211,,
ST-5,21,RELENTLESS - Taipan,Joseph Shields,CRP,64-22-91-30,207,,
ST-5,21,RELENTLESS - Taipan,David L Gabb,CRP,60-22-86-30,198,,
ST-5,21,RELENTLESS - Taipan,Rinus Verhelle,CAP,55-33-78-30,196,,
ST-5,21,RELENTLESS - Taipan,James Ranger,HAB,51-33-78-30,192,,
ST-5,21,RELENTLESS - Taipan,Joseph Anthony,GHT,48-29-66-30,173,,
ST-5,21,RELENTLESS - Taipan,Adam Otstot,CAP,41-33-78-20,172,,
ST-5,21,RELENTLESS - Taipan,Travis Gatesman,CAP,41-25-70-30,166,,
ST-5,21,RELENTLESS - Taipan,Christopher Pruitt,CAP,50-29-76-0,155,,
ST-5,21,RELENTLESS - Taipan,Nathan Miller,CAP,29-22-72-30,153,,
ST-5,21,RELENTLESS - Taipan,Cory Dams,GHT,32-25-62-30,149,,
ST-5,21,RELENTLESS - Taipan,Philipp Diethelm,CAP,29-10-64-30,133,,
ST-5,21,RELENTLESS - Taipan,Kelsey smith,CAP,20-31-50-30,131,,
ST-5,22,RCP - RC Pfeil Rebellunas 1,Beate // FrlTri,PEP,73-40-88-30,231,1450,33
ST-5,22,RCP - RC Pfeil Rebellunas 1,Karina Weise,PEP,80-33-80-30,223,,
ST-5,22,RCP - RC Pfeil Rebellunas 1,Katrin Junkers,JLP,66-50-84-20,220,,
ST-5,22,RCP - RC Pfeil Rebellunas 1,Andre As [PEP][RCP],PEP,71-33-84-30,218,,
ST-5,22,RCP - RC Pfeil Rebellunas 1,Ellen Peleikis,JLP,66-33-78-20,197,,
ST-5,22,RCP - RC Pfeil Rebellunas 1,Manuela Bootsmann,JLP,68-33-78-15,194,,
ST-5,22,RCP - RC Pfeil Rebellunas 1,Thomas Scholz,GHT,44-29-64-30,167,,
ST-5,22,RCP - RC Pfeil Rebellunas 1,Thomas Schneider,HAB,54-33-78-0,165,,
ST-5,22,RCP - RC Pfeil Rebellunas 1,Erwin Bootsmann,GHT,23-13-50-15,101,,
ST-5,23,TALENTF - TALENTF - LETOUR,Schneemann,HAB,100-29-100-30,259,1447,33
ST-5,23,TALENTF - TALENTF - LETOUR,Raffa,PEP,70-36-86-30,222,,
ST-5,23,TALENTF - TALENTF - LETOUR,Christian Grupp,CAP,58-33-95-30,216,,
ST-5,23,TALENTF - TALENTF - LETOUR,Nicolas Rousselange,CAP,70-31-88-0,189,,
ST-5,23,TALENTF - TALENTF - LETOUR,Alex Lemp,CAP,53-22-84-30,189,,
ST-5,23,TALENTF - TALENTF - LETOUR,Bastian von Hayn,CAP,60-16-80-30,186,,
ST-5,23,TALENTF - TALENTF - LETOUR,Thomas Hebestreit,HAB,41-29-86-30,186,,
ST-5,23,TALENTF - TALENTF - LETOUR,a.lex,CAP,54-10-80-30,174,,
ST-5,23,TALENTF - TALENTF - LETOUR,Jan Lammers,CAP,60-13-68-30,171,,
ST-5,23,TALENTF - TALENTF - LETOUR,Martin Ehmoser,CRP,44-22-72-20,158,,
ST-5,23,TALENTF - TALENTF - LETOUR,Alex Nairz,CRP,38-22-78-15,153,,
ST-5,23,TALENTF - TALENTF - LETOUR,Marc Santo,CAP,56-10-80-0,146,,
ST-5,23,TALENTF - TALENTF - LETOUR,Frank Walter,CRP,38-22-76-0,136,,
ST-5,24,CRYO-GEN - Lancelot,Nikki Croft,JLP,82-40-84-30,236,1429,33
ST-5,24,CRYO-GEN - Lancelot,Heidi Earp,PEP,79-38-86-30,233,,
ST-5,24,CRYO-GEN - Lancelot,Joanne gladding,CAY,79-33-82-30,224,,
ST-5,24,CRYO-GEN - Lancelot,Ernst F Retief,JLP,69-37-82-30,218,,
ST-5,24,CRYO-GEN - Lancelot,Darren Ellis,CAY,56-25-70-30,181,,
ST-5,24,CRYO-GEN - Lancelot,Paul Peppard,HAB,50-29-64-30,173,,
ST-5,24,CRYO-GEN - Lancelot,Jeffery Arnier,BON,50-16-68-30,164,,
ST-5,24,CRYO-GEN - Lancelot,June Alm,CAY,62-29-60-0,151,,
ST-5,24,CRYO-GEN - Lancelot,Gary Haydon,GHT,48-13-64-20,145,,
ST-5,24,CRYO-GEN - Lancelot,Michael da Silva Gunther,GHT,14-7-45-15,81,,
ST-5,25,RAVE - RAVE - LETOUR,Heli Laurila,BON,72-33-88-30,223,1414,33
ST-5,25,RAVE - RAVE - LETOUR,Rowena Howard,PEP,66-43-82-30,221,,
ST-5,25,RAVE - RAVE - LETOUR,Louise Everitt,BON,70-33-86-30,219,,
ST-5,25,RAVE - RAVE - LETOUR,Annabel Vella,JLP,74-33-86-20,213,,
ST-5,25,RAVE - RAVE - LETOUR,Laura Nordine,BON,69-37-80-20,206,,
ST-5,25,RAVE - RAVE - LETOUR,R Wheaty,BON,62-29-54-30,175,,
ST-5,25,RAVE - RAVE - LETOUR,(FOXY) Lisa Jane Lait,BON,58-29-40-30,157,,
ST-5,25,RAVE - RAVE - LETOUR,Catherine Crawley,BON,58-29-45-20,152,,
ST-5,26,WLECOL - WLECOL - LETOUR,Teppo Laurio,CAP,93-46-88-30,257,1411,30
ST-5,26,WLECOL - WLECOL - LETOUR,Ben Russell,CAP,69-33-88-30,220,,
ST-5,26,WLECOL - WLECOL - LETOUR,Travis Samuel,CAP,60-38-98-0,196,,
ST-5,26,WLECOL - WLECOL - LETOUR,Edu Harms,HAB,50-22-88-30,190,,
ST-5,26,WLECOL - WLECOL - LETOUR,Yves Niederhäuser,CRP,58-25-75-30,188,,
ST-5,26,WLECOL - WLECOL - LETOUR,Kevin Horsley,GHT,47-22-84-30,183,,
ST-5,26,WLECOL - WLECOL - LETOUR,Stefan Faulkner,CRP,44-25-78-30,177,,
ST-5,26,WLECOL - WLECOL - LETOUR,david bird,HAB,41-29-64-30,164,,
ST-5,26,WLECOL - WLECOL - LETOUR,Jan Steinmann,CAP,35-29-72-15,151,,
ST-5,26,WLECOL - WLECOL - LETOUR,Jay Keteleers,GHT,29-33-58-30,150,,
ST-5,26,WLECOL - WLECOL - LETOUR,John fickling,HAB,29-22-56-30,137,,
ST-5,27,OTR - Crazy8s,KevinJ Brown,PEP,78-46-97-30,251,1403,30
ST-5,27,OTR - Crazy8s,Matt Thomson,CAY,74-31-76-30,211,,
ST-5,27,OTR - Crazy8s,Mike robson,CRP,66-29-84-30,209,,
ST-5,27,OTR - Crazy8s,Ron Gallo,BON,66-25-76-30,197,,
ST-5,27,OTR - Crazy8s,Taylor Gonsoulin,CRP,69-25-68-30,192,,
ST-5,27,OTR - Crazy8s,Ian Greaves,BON,62-22-72-30,186,,
ST-5,27,OTR - Crazy8s,Brian Bishop,CAP,38-19-70-30,157,,
ST-5,27,OTR - Crazy8s,Ben clarke,CAP,38-13-64-30,145,,
ST-5,28,TBR - JumboVisma,Andrew Mead,JLP,92-33-96-30,251,1400,30
ST-5,28,TBR - JumboVisma,M.Tommis,CRP,62-33-92-30,217,,
ST-5,28,TBR - JumboVisma,Kimberly Juul,BON,66-31-84-30,211,,
ST-5,28,TBR - JumboVisma,Malte,BON,54-22-86-20,182,,
ST-5,28,TBR - JumboVisma,J ohn K,CAY,58-25-68-30,181,,
ST-5,28,TBR - JumboVisma,Chris Hoiberg,HAB,50-22-78-30,180,,
ST-5,28,TBR - JumboVisma,Tom Naabe,CRP,54-19-75-30,178,,
ST-5,28,TBR - JumboVisma,Elton Judd,CRP,47-25-72-30,174,,
ST-5,28,TBR - JumboVisma,Chris Pearce,CRP,44-19-76-30,169,,
ST-5,28,TBR - JumboVisma,Henry,HAB,54-13-70-15,152,,
ST-5,28,TBR - JumboVisma,David Higgins,GHT,26-10-50-20,106,,
ST-5,29,Race3R - ACDC,Hayley Vale,JLP,73-35-90-30,228,1397,30
ST-5,29,Race3R - ACDC,David Bagdan,CRP,77-29-88-30,224,,
ST-5,29,Race3R - ACDC,Richard Vale,HAB,79-29-76-30,214,,
ST-5,29,Race3R - ACDC,Eric Nevin,CRP,69-19-90-30,208,,
ST-5,29,Race3R - ACDC,Matjaz Zupanic,CRP,62-31-82-30,205,,
ST-5,29,Race3R - ACDC,D Daffner,BON,58-33-45-30,166,,
ST-5,29,Race3R - ACDC,Tom Boveree,CRP,54-22-76-0,152,,
ST-5,29,Race3R - ACDC,Alex Rockwell,CAP,20-10-50-20,100,,
ST-5,29,Race3R - ACDC,Jono Martin,CAP,17-7-56-15,95,,
ST-5,30,SISU - SISU - LETOUR,Jon Block,BON,80-33-98-30,241,1391,30
ST-5,30,SISU - SISU - LETOUR,Andy Jones,BON,71-33-100-30,234,,
ST-5,30,SISU - SISU - LETOUR,Bruce Dovey,PEP,66-33-80-30,209,,
ST-5,30,SISU - SISU - LETOUR,Mason Rocca,CAP,64-33-94-0,191,,
ST-5,30,SISU - SISU - LETOUR,Bob Horn,CAY,54-25-66-30,175,,
ST-5,30,SISU - SISU - LETOUR,B.K. MILNE,CAY,56-25-62-30,173,,
ST-5,30,SISU - SISU - LETOUR,Nathan Parton,CRP,55-25-88-0,168,,
ST-5,30,SISU - SISU - LETOUR,Tobias Lagemann,CRP,38-19-76-30,163,,
ST-5,30,SISU - SISU - LETOUR,Ant Jenkins,GHT,38-31-84-0,153,,
ST-5,30,SISU - SISU - LETOUR,John Rogers,BON,29-22-54-15,120,,
ST-5,31,DIRT - DIRT - LETOUR,Colin Swan,GHT,63-38-97-30,228,1391,26
ST-5,31,DIRT - DIRT - LETOUR,Dan Poynton,HAB,70-37-84-30,221,,
ST-5,31,DIRT - DIRT - LETOUR,Allan Georgiou-Park,HAB,74-38-86-0,198,,
ST-5,31,DIRT - DIRT - LETOUR,Markian Yskout,GHT,69-19-78-30,196,,
ST-5,31,DIRT - DIRT - LETOUR,Ally Loney,CRP,58-33-68-30,189,,
ST-5,31,DIRT - DIRT - LETOUR,Benedikt Reiffer,HAB,66-19-82-20,187,,
ST-5,31,DIRT - DIRT - LETOUR,Clement Desle,CRP,47-33-72-20,172,,
ST-5,31,DIRT - DIRT - LETOUR,Nathan Manyk,GHT,38-13-62-30,143,,
ST-5,31,DIRT - DIRT - LETOUR,Joey M,CAP,23-22-56-15,116,,
ST-5,31,DIRT - DIRT - LETOUR,Andrew Nicholl,CAP,13-10-50-30,103,,
ST-5,32,TEAMCLS - Vitesse verte,David Perry,PEP,74-38-91-30,233,1386,26
ST-5,32,TEAMCLS - Vitesse verte,Mark Parker,PEP,71-37-90-30,228,,
ST-5,32,TEAMCLS - Vitesse verte,Anna Waite,CAY,66-43-75-30,214,,
ST-5,32,TEAMCLS - Vitesse verte,Paul Kearney,CAP,62-29-86-30,207,,
ST-5,32,TEAMCLS - Vitesse verte,Harm Verhoeven,GHT,56-29-72-15,172,,
ST-5,32,TEAMCLS - Vitesse verte,K Hill,BON,62-29-45-30,166,,
ST-5,32,TEAMCLS - Vitesse verte,J. Carton CLS. CAP,CAP,32-29-75-30,166,,
ST-5,32,TEAMCLS - Vitesse verte,Per Sam,CAP,44-29-75-0,148,,
ST-5,32,TEAMCLS - Vitesse verte,Massimiliano Wiser,CAP,41-31-76-0,148,,
ST-5,32,TEAMCLS - Vitesse verte,thomas evans,CAP,32-7-60-20,119,,
ST-5,33,OTR - Snowflakes,Hal Sutherland,CAY,67-29-80-30,206,1298,26
ST-5,33,OTR - Snowflakes,Neil Hodgson,GHT,62-22-86-30,200,,
ST-5,33,OTR - Snowflakes,Greg Welton,GHT,62-19-86-30,197,,
ST-5,33,OTR - Snowflakes,Alex Balke,BON,55-33-68-30,186,,
ST-5,33,OTR - Snowflakes,James E Furman,CAP,56-29-86-15,186,,
ST-5,33,OTR - Snowflakes,Jeffrey Janssen,HAB,50-13-70-30,163,,
ST-5,33,OTR - Snowflakes,Dan Evanko,BON,47-33-60-20,160,,
ST-5,33,OTR - Snowflakes,German Pizarro,BON,32-25-50-30,137,,
ST-5,33,OTR - Snowflakes,Chris Shelton,GHT,35-10-60-30,135,,
ST-5,33,OTR - Snowflakes,Casey Burton,HAB,26-10-60-30,126,,
ST-5,33,OTR - Snowflakes,Adam Vogt,CAP,20-7-58-30,115,,
ST-5,33,OTR - Snowflakes,Jeff Tsang,GHT,23-7-50-0,80,,
ST-5,34,eSRT - eSRT - LETOUR,Mia Mawdsley,GHT,79-38-58-30,205,1260,26
ST-5,34,eSRT - eSRT - LETOUR,Magdalena Prylowska,PEP,66-33-80-20,199,,
ST-5,34,eSRT - eSRT - LETOUR,Ricky Klingvall,HAB,47-25-90-30,192,,
ST-5,34,eSRT - eSRT - LETOUR,Janne HÃ¶ijer Jakobsson,GHT,56-25-66-30,177,,
ST-5,34,eSRT - eSRT - LETOUR,Patrina brennan,CAY,60-31-66-15,172,,
ST-5,34,eSRT - eSRT - LETOUR,Nina LaFerla,CAY,64-31-70-0,165,,
ST-5,34,eSRT - eSRT - LETOUR,Robin Andersson,CRP,47-31-72-0,150,,
ST-5,34,eSRT - eSRT - LETOUR,Ed England,HAB,23-13-54-30,120,,
ST-5,34,eSRT - eSRT - LETOUR,Jonathan Blomqvist,CAP,17-7-56-0,80,,
ST-5,34,eSRT - eSRT - LETOUR,Mattias Wahlbeck,CAP,12-10-45-0,67,,
ST-5,35,SWM - SWM - LETOUR,Ritter Moritz,CAP,72-33-88-30,223,1250,26
ST-5,35,SWM - SWM - LETOUR,Schaub Sebastian,CRP,79-29-75-30,213,,
ST-5,35,SWM - SWM - LETOUR,Christian Christoph,HAB,69-13-86-30,198,,
ST-5,35,SWM - SWM - LETOUR,Christian Baum,CRP,53-22-80-30,185,,
ST-5,35,SWM - SWM - LETOUR,Lukas Markard,GHT,48-33-58-30,169,,
ST-5,35,SWM - SWM - LETOUR,Schwaiger Christian,CAP,26-16-60-30,132,,
ST-5,35,SWM - SWM - LETOUR,Siegfried Pfeifer,CAP,20-22-58-30,130,,
ST-5,36,FFZ - FFZ Spartiate,Gattlen Sébastien,CRP,62-25-84-20,191,1249,26
ST-5,36,FFZ - FFZ Spartiate,Gonzague PETIT,CAP,58-19-80-30,187,,
ST-5,36,FFZ - FFZ Spartiate,GIS,CRP,54-22-80-30,186,,
ST-5,36,FFZ - FFZ Spartiate,Kevin Broadstreet,GHT,47-29-68-30,174,,
ST-5,36,FFZ - FFZ Spartiate,Bastin Maxime,CAP,45-29-78-20,172,,
ST-5,36,FFZ - FFZ Spartiate,Greg CARLITO,HAB,54-22-80-15,171,,
ST-5,36,FFZ - FFZ Spartiate,Maxime Bernard,CAP,41-25-72-30,168,,
ST-5,36,FFZ - FFZ Spartiate,Espouy,GHT,58-25-64-20,167,,
ST-5,36,FFZ - FFZ Spartiate,DAVID LAMINETTE  FFZ,GHT,56-16-72-20,164,,
ST-5,36,FFZ - FFZ Spartiate,S. Lebeau,GHT,29-13-56-30,128,,
ST-5,37,CRCAF - CRCAF - LETOUR,Wyle Solomon,BON,62-33-92-30,217,1220,26
ST-5,37,CRCAF - CRCAF - LETOUR,Andy Erickson (RC),HAB,76-22-84-30,212,,
ST-5,37,CRCAF - CRCAF - LETOUR,Morten Monsrud-Nielsen,HAB,60-41-68-30,199,,
ST-5,37,CRCAF - CRCAF - LETOUR,Thomas Schulz,GHT,54-35-68-30,187,,
ST-5,37,CRCAF - CRCAF - LETOUR,Dave Garguilo,CRP,32-40-64-30,166,,
ST-5,37,CRCAF - CRCAF - LETOUR,James Bowtell,CAP,17-25-50-30,122,,
ST-5,37,CRCAF - CRCAF - LETOUR,Mike Natleborg,BON,29-13-45-30,117,,
ST-5,37,CRCAF - CRCAF - LETOUR,Steve Cambria,GHT,23-10-50-30,113,,
ST-5,38,OTR - Octopi,Sarah Bishop,GHT,79-39-80-30,228,1197,26
ST-5,38,OTR - Octopi,Daniel Manalo,CRP,41-50-70-30,191,,
ST-5,38,OTR - Octopi,Albert Chan,HAB,62-25-72-30,189,,
ST-5,38,OTR - Octopi,John Smith,CAY,56-33-62-30,181,,
ST-5,38,OTR - Octopi,Dustin Hess,GHT,23-43-50-30,146,,
ST-5,38,OTR - Octopi,Duncan Johnson,CAP,32-25-58-30,145,,
ST-5,38,OTR - Octopi,Josh Mahlandt,GHT,26-7-54-30,117,,
ST-5,38,OTR - Octopi,Ryan Manongdo,HAB,20-13-50-0,83,,
ST-5,39,EVOLUTION - Warriors,Kjell Gunnar Gjerdal,CAP,58-31-72-30,191,1171,26
ST-5,39,EVOLUTION - Warriors,Paul Hollings,CRP,53-29-70-30,182,,
ST-5,39,EVOLUTION - Warriors,Aaron Girdlestone,CAP,55-31-76-20,182,,
ST-5,39,EVOLUTION - Warriors,Greg Morgan,CAP,47-25-76-30,178,,
ST-5,39,EVOLUTION - Warriors,Tobias van Toledo,CAP,35-33-78-30,176,,
ST-5,39,EVOLUTION - Warriors,Thomas Davison,CAP,35-16-68-30,149,,
ST-5,39,EVOLUTION - Warriors,David Cheam,CAP,23-10-50-30,113,,
ST-5,40,LVLESPORT - LEVEL Men,James Hilton,HAB,54-29-78-30,191,1164,26
ST-5,40,LVLESPORT - LEVEL Men,Andrew Perkins,CAP,62-16-82-30,190,,
ST-5,40,LVLESPORT - LEVEL Men,Richy howell,CRP,58-22-86-15,181,,
ST-5,40,LVLESPORT - LEVEL Men,Nick O'Connell,HAB,47-19-75-30,171,,
ST-5,40,LVLESPORT - LEVEL Men,Adam Leech,HAB,44-25-62-30,161,,
ST-5,40,LVLESPORT - LEVEL Men,Matt Corse,GHT,17-39-50-30,136,,
ST-5,40,LVLESPORT - LEVEL Men,Derek Cobb,HAB,32-16-56-30,134,,
ST-5,40,LVLESPORT - LEVEL Men,Nate Wick,HAB,32-29-62-0,123,,
ST-5,41,WELLW - WELLW - LETOUR,Kevin jones [ BON],HAB,64-33-84-30,211,1162,24
ST-5,41,WELLW - WELLW - LETOUR,Gus Goad,JLP,66-33-86-0,185,,
ST-5,41,WELLW - WELLW - LETOUR,Huw Thomas,BON,52-29-64-30,175,,
ST-5,41,WELLW - WELLW - LETOUR,Paul Harrison,BON,53-16-62-30,161,,
ST-5,41,WELLW - WELLW - LETOUR,James Esbester,GHT,38-16-84-15,153,,
ST-5,41,WELLW - WELLW - LETOUR,Larry Tait [BON],BON,32-19-58-30,139,,
ST-5,41,WELLW - WELLW - LETOUR,Paul Broom,HAB,38-10-60-30,138,,
ST-5,41,WELLW - WELLW - LETOUR,Henrik Hansen,BON,38-13-54-30,135,,
ST-5,41,WELLW - WELLW - LETOUR,Stef Dixon,BON,56-16-62-0,134,,
ST-5,41,WELLW - WELLW - LETOUR,Chris Gambs,HAB,38-13-62-20,133,,
ST-5,41,WELLW - WELLW - LETOUR,Mike Nelder,BON,41-16-56-20,133,,
ST-5,41,WELLW - WELLW - LETOUR,Andy Winterbottom,HAB,23-10-54-30,117,,
ST-5,42,BL13 - BL13 - LETOUR,Daniel Mundell,CAP,81-37-96-30,244,1156,24
ST-5,42,BL13 - BL13 - LETOUR,Mark Elding,CAP,90-33-88-30,241,,
ST-5,42,BL13 - BL13 - LETOUR,Grant Womack,CRP,41-39-78-30,188,,
ST-5,42,BL13 - BL13 - LETOUR,Matthew spooner,CAP,41-31-76-30,178,,
ST-5,42,BL13 - BL13 - LETOUR,Paul Chubb,CRP,56-25-80-15,176,,
ST-5,42,BL13 - BL13 - LETOUR,Zack Muetterties,CAP,32-13-54-30,129,,
ST-5,43,PCH - PCH - LETOUR,Akihiro Shinki,HAB,71-31-84-30,216,1136,24
ST-5,43,PCH - PCH - LETOUR,Micky Konsta,BON,62-29-86-30,207,,
ST-5,43,PCH - PCH - LETOUR,Tomek Koguc,CAY,60-33-70-30,193,,
ST-5,43,PCH - PCH - LETOUR,Piotr Trzciński,BON,66-29-88-0,183,,
ST-5,43,PCH - PCH - LETOUR,Alessandro campana,GHT,58-25-70-20,173,,
ST-5,43,PCH - PCH - LETOUR,David Browne,GHT,35-19-80-30,164,,
ST-5,44,TT1 - TT1 - LETOUR,Jeremy Lohman,JLP,74-33-88-30,225,1127,24
ST-5,44,TT1 - TT1 - LETOUR,Jonathan Winward,GHT,61-31-72-30,194,,
ST-5,44,TT1 - TT1 - LETOUR,Tanya Appuhn Crates,CAY,62-33-68-30,193,,
ST-5,44,TT1 - TT1 - LETOUR,Gary Gaffel,BON,58-31-66-30,185,,
ST-5,44,TT1 - TT1 - LETOUR,Julien Beijer,BON,32-25-80-30,167,,
ST-5,44,TT1 - TT1 - LETOUR,Kevin Mullins,CRP,38-29-66-30,163,,
ST-5,45,OMG - OMG avec WEZ,Brett boniface,CAP,80-22-66-30,198,1121,24
ST-5,45,OMG - OMG avec WEZ,David Henderson,CAP,64-16-92-20,192,,
ST-5,45,OMG - OMG avec WEZ,Daniel Pinto,CAP,62-13-80-30,185,,
ST-5,45,OMG - OMG avec WEZ,Bart Van der Linden,CAP,41-25-60-30,156,,
ST-5,45,OMG - OMG avec WEZ,Patrick Orrick,CAP,32-7-66-30,135,,
ST-5,45,OMG - OMG avec WEZ,Peter Mogg,CAP,29-7-66-30,132,,
ST-5,45,OMG - OMG avec WEZ,Michael Greiner,CAP,20-7-66-30,123,,
ST-5,45,OMG - OMG avec WEZ,Jude LaRene,CAP,20-19-50-30,119,,
ST-5,45,OMG - OMG avec WEZ,Eric Flanders,CAP,39-7-64-0,110,,
ST-5,45,OMG - OMG avec WEZ,Dan Pedroza,CAP,32-7-66-0,105,,
ST-5,45,OMG - OMG avec WEZ,Aaron Locke,HAB,26-16-58-0,100,,
ST-5,46,USMES - Tour,g isenbarg,HAB,55-31-72-30,188,1119,24
ST-5,46,USMES - Tour,Wendell,GHT,48-31-62-30,171,,
ST-5,46,USMES - Tour,Joel Harding,GHT,70-33-68-0,171,,
ST-5,46,USMES - Tour,Jason Drummond,CRP,41-31-66-30,168,,
ST-5,46,USMES - Tour,Shane Lee,HAB,23-46-50-30,149,,
ST-5,46,USMES - Tour,Kevin Davis,GHT,44-16-64-20,144,,
ST-5,46,USMES - Tour,Jonathan Flavin,HAB,29-19-50-30,128,,
ST-5,46,USMES - Tour,Arran Leach,BON,35-13-40-15,103,,
ST-5,47,ZIRT - ZIRT Uno,Rizcha DA,JLP,66-31-78-30,205,1096,24
ST-5,47,ZIRT - ZIRT Uno,Boen Bunawan,CAY,66-33-78-15,192,,
ST-5,47,ZIRT - ZIRT Uno,Joker Aldo Sena [ZIRT],CRP,54-19-82-30,185,,
ST-5,47,ZIRT - ZIRT Uno,DIAS ADIASTUTI,CAY,58-31-64-0,153,,
ST-5,47,ZIRT - ZIRT Uno,Irwan Budiman,HAB,32-13-60-30,135,,
ST-5,47,ZIRT - ZIRT Uno,Samuel Wirawibawa,GHT,20-13-50-30,113,,
ST-5,47,ZIRT - ZIRT Uno,Lucky S,HAB,23-10-50-30,113,,
ST-5,48,SOCKS4W - Le Tour,Anne Nevin,GHT,89-41-82-30,242,1074,24
ST-5,48,SOCKS4W - Le Tour,Cat Haines,GHT,79-43-76-30,228,,
ST-5,48,SOCKS4W - Le Tour,Julia Hargreaves,CAY,74-33-84-30,221,,
ST-5,48,SOCKS4W - Le Tour,Laurence Dunford,CAY,62-31-88-30,211,,
ST-5,48,SOCKS4W - Le Tour,Massimo Fabbri,CRP,54-25-78-15,172,,
ST-5,49,ATWT - ATWT - LETOUR,Tom Durham,GHT,62-19-88-30,199,1065,24
ST-5,49,ATWT - ATWT - LETOUR,Caroline Bailes (ATRT),CAY,64-29-68-30,191,,
ST-5,49,ATWT - ATWT - LETOUR,Martin Ward,GHT,29-31-78-30,168,,
ST-5,49,ATWT - ATWT - LETOUR,Stevie Cobb,GHT,47-19-76-20,162,,
ST-5,49,ATWT - ATWT - LETOUR,Stephen Burrell,HAB,32-13-68-15,128,,
